Quiz_ID,Total_Marks,Avg_Response_Time,Total_Time_Spent,Topic_1_Marks,Topic_2_Marks,Topic_3_Marks,Topic_4_Marks,Topic_5_Marks,Topic_6_Marks,Topic_7_Marks,Topic_8_Marks,Topic_9_Marks,Topic_10_Marks,Topic_1_Strength,Topic_2_Strength,Topic_3_Strength,Topic_4_Strength,Topic_5_Strength,Topic_6_Strength,Topic_7_Strength,Topic_8_Strength,Topic_9_Strength,Topic_10_Strength
2,23,27,1350,2,1,1,1,3,0,4,4,4,3,0,0,0,0,1,0,1,1,1,1
1,19,6,300,1,1,4,5,1,2,0,0,4,1,0,0,1,1,0,0,0,0,1,0
3,15,24,1200,1,0,5,3,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,0
3,30,29,1450,3,3,3,4,2,4,2,2,3,4,1,1,1,1,0,1,0,0,1,1
3,34,27,1350,5,5,2,5,5,1,4,0,3,4,1,1,0,1,1,0,1,0,1,1
3,29,23,1150,2,5,3,3,1,1,5,3,1,5,0,1,1,1,0,0,1,1,0,1
2,27,23,1150,5,4,3,5,4,3,2,0,1,0,1,1,1,1,1,1,0,0,0,0
2,20,24,1200,2,3,0,0,2,1,5,5,2,0,0,1,0,0,0,0,1,1,0,0
2,31,24,1200,4,5,1,5,5,4,1,0,4,2,1,1,0,1,1,1,0,0,1,0
3,27,17,850,2,3,5,5,1,3,0,3,3,2,0,1,1,1,0,1,0,1,1,0
3,17,28,1400,1,1,0,2,5,1,1,2,0,4,0,0,0,0,1,0,0,0,0,1
1,28,26,1300,0,1,1,3,4,3,5,4,3,4,0,0,0,1,1,1,1,1,1,1
1,22,26,1300,0,4,3,0,4,1,5,2,3,0,0,1,1,0,1,0,1,0,1,0
3,20,12,600,0,1,1,1,2,0,1,5,5,4,0,0,0,0,0,0,0,1,1,1
3,25,15,750,0,3,2,4,2,0,5,3,5,1,0,1,0,1,0,0,1,1,1,0
3,28,12,600,5,0,5,4,4,1,4,1,3,1,1,0,1,1,1,0,1,0,1,0
3,27,28,1400,5,4,0,3,3,3,1,3,1,4,1,1,0,1,1,1,0,1,0,1
1,30,16,800,2,0,5,5,2,4,4,2,4,2,0,0,1,1,0,1,1,0,1,0
3,23,21,1050,5,3,3,2,0,0,4,2,4,0,1,1,1,0,0,0,1,0,1,0
1,31,12,600,2,4,2,5,3,3,5,3,3,1,0,1,0,1,1,1,1,1,1,0
3,29,25,1250,4,0,1,3,0,4,5,3,4,5,1,0,0,1,0,1,1,1,1,1
3,28,7,350,2,4,1,4,5,3,2,3,2,2,0,1,0,1,1,1,0,1,0,0
3,28,11,550,0,3,2,4,5,1,5,2,1,5,0,1,0,1,1,0,1,0,0,1
1,29,17,850,3,5,1,5,5,0,0,5,1,4,1,1,0,1,1,0,0,1,0,1
1,26,22,1100,3,4,0,5,1,0,4,0,4,5,1,1,0,1,0,0,1,0,1,1
2,24,14,700,1,5,4,5,2,0,3,1,3,0,0,1,1,1,0,0,1,0,1,0
3,17,10,500,1,3,1,1,2,1,5,0,3,0,0,1,0,0,0,0,1,0,1,0
2,36,8,400,2,4,3,2,4,4,5,5,5,2,0,1,1,0,1,1,1,1,1,0
2,25,17,850,3,4,1,2,2,4,2,2,3,2,1,1,0,0,0,1,0,0,1,0
1,34,19,950,0,5,5,4,5,5,4,0,4,2,0,1,1,1,1,1,1,0,1,0
1,33,21,1050,5,1,3,4,0,5,4,3,3,5,1,0,1,1,0,1,1,1,1,1
2,27,17,850,0,5,1,3,3,0,2,4,5,4,0,1,0,1,1,0,0,1,1,1
3,28,19,950,0,5,1,3,1,5,1,3,5,4,0,1,0,1,0,1,0,1,1,1
1,29,10,500,2,5,3,1,3,4,4,1,4,2,0,1,1,0,1,1,1,0,1,0
3,21,23,1150,2,3,0,4,0,5,0,3,0,4,0,1,0,1,0,1,0,1,0,1
3,32,16,800,4,2,4,3,1,5,4,4,5,0,1,0,1,1,0,1,1,1,1,0
2,25,24,1200,0,5,4,1,4,0,2,2,4,3,0,1,1,0,1,0,0,0,1,1
2,21,24,1200,0,4,0,2,2,4,3,0,2,4,0,1,0,0,0,1,1,0,0,1
2,17,28,1400,2,0,1,4,2,0,2,3,3,0,0,0,0,1,0,0,0,1,1,0
2,28,11,550,2,1,4,0,4,4,2,5,3,3,0,0,1,0,1,1,0,1,1,1
1,20,13,650,4,5,0,4,0,3,0,0,1,3,1,1,0,1,0,1,0,0,0,1
1,25,15,750,4,5,0,3,4,0,1,1,5,2,1,1,0,1,1,0,0,0,1,0
2,34,20,1000,1,1,4,4,5,5,0,5,4,5,0,0,1,1,1,1,0,1,1,1
1,23,11,550,3,5,3,0,0,5,0,5,0,2,1,1,1,0,0,1,0,1,0,0
2,18,29,1450,0,4,2,4,1,0,4,0,3,0,0,1,0,1,0,0,1,0,1,0
3,23,18,900,0,2,3,3,3,5,3,1,1,2,0,0,1,1,1,1,1,0,0,0
3,27,5,250,4,5,1,2,3,2,2,1,4,3,1,1,0,0,1,0,0,0,1,1
3,21,24,1200,4,1,3,3,4,0,0,5,1,0,1,0,1,1,1,0,0,1,0,0
2,21,21,1050,1,5,5,1,2,4,0,3,0,0,0,1,1,0,0,1,0,1,0,0
3,37,10,500,3,3,2,3,4,3,5,5,4,5,1,1,0,1,1,1,1,1,1,1
1,27,6,300,1,4,2,1,2,3,1,5,3,5,0,1,0,0,0,1,0,1,1,1
3,29,13,650,3,4,0,4,4,4,1,5,4,0,1,1,0,1,1,1,0,1,1,0
3,35,20,1000,5,2,5,1,4,1,5,4,3,5,1,0,1,0,1,0,1,1,1,1
3,27,24,1200,0,3,1,5,3,5,3,0,2,5,0,1,0,1,1,1,1,0,0,1
1,21,15,750,1,3,0,4,5,0,2,1,3,2,0,1,0,1,1,0,0,0,1,0
2,22,24,1200,4,2,3,1,2,3,0,1,1,5,1,0,1,0,0,1,0,0,0,1
1,23,10,500,1,0,3,3,5,4,4,1,0,2,0,0,1,1,1,1,1,0,0,0
2,35,25,1250,5,5,4,0,5,3,5,2,4,2,1,1,1,0,1,1,1,0,1,0
2,28,26,1300,1,3,0,4,5,3,1,5,2,4,0,1,0,1,1,1,0,1,0,1
3,20,17,850,0,0,5,1,3,4,0,0,2,5,0,0,1,0,1,1,0,0,0,1
2,23,16,800,5,0,0,0,5,2,4,0,2,5,1,0,0,0,1,0,1,0,0,1
1,20,19,950,4,4,0,1,2,3,0,1,1,4,1,1,0,0,0,1,0,0,0,1
1,24,29,1450,4,5,0,1,1,3,3,0,3,4,1,1,0,0,0,1,1,0,1,1
2,22,26,1300,2,4,2,1,5,1,5,0,2,0,0,1,0,0,1,0,1,0,0,0
3,27,10,500,5,1,4,3,5,2,3,2,0,2,1,0,1,1,1,0,1,0,0,0
3,19,24,1200,2,4,1,1,1,1,4,1,0,4,0,1,0,0,0,0,1,0,0,1
1,20,27,1350,2,3,1,0,5,4,1,0,4,0,0,1,0,0,1,1,0,0,1,0
3,27,24,1200,0,3,1,5,1,5,5,4,0,3,0,1,0,1,0,1,1,1,0,1
2,20,20,1000,1,5,2,1,0,0,3,1,3,4,0,1,0,0,0,0,1,0,1,1
2,24,25,1250,4,0,4,5,3,4,1,0,3,0,1,0,1,1,1,1,0,0,1,0
1,28,24,1200,4,3,5,2,3,2,4,2,2,1,1,1,1,0,1,0,1,0,0,0
2,36,13,650,1,4,4,4,1,5,5,5,3,4,0,1,1,1,0,1,1,1,1,1
1,35,26,1300,4,4,2,3,4,4,4,4,3,3,1,1,0,1,1,1,1,1,1,1
2,23,14,700,1,5,5,2,3,2,0,3,2,0,0,1,1,0,1,0,0,1,0,0
1,34,10,500,5,4,0,2,2,5,4,3,4,5,1,1,0,0,0,1,1,1,1,1
3,22,17,850,0,2,3,0,3,1,0,5,3,5,0,0,1,0,1,0,0,1,1,1
2,23,9,450,0,5,0,0,3,3,1,4,3,4,0,1,0,0,1,1,0,1,1,1
2,30,19,950,0,5,1,5,2,4,5,3,1,4,0,1,0,1,0,1,1,1,0,1
1,23,16,800,1,3,0,5,1,4,0,4,4,1,0,1,0,1,0,1,0,1,1,0
1,29,13,650,1,5,2,3,1,5,5,5,2,0,0,1,0,1,0,1,1,1,0,0
2,20,9,450,3,1,1,3,2,3,1,5,1,0,1,0,0,1,0,1,0,1,0,0
1,29,16,800,4,3,3,4,3,4,3,0,5,0,1,1,1,1,1,1,1,0,1,0
2,29,19,950,4,3,5,1,5,4,1,3,1,2,1,1,1,0,1,1,0,1,0,0
3,35,16,800,3,2,5,3,3,5,2,3,4,5,1,0,1,1,1,1,0,1,1,1
1,19,28,1400,3,3,1,3,1,0,0,4,3,1,1,1,0,1,0,0,0,1,1,0
2,25,26,1300,0,0,0,5,5,5,3,0,2,5,0,0,0,1,1,1,1,0,0,1
3,22,26,1300,3,4,4,1,0,5,1,0,4,0,1,1,1,0,0,1,0,0,1,0
3,26,16,800,1,4,4,4,1,5,4,1,1,1,0,1,1,1,0,1,1,0,0,0
2,17,23,1150,2,5,5,0,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0
1,22,19,950,1,2,4,4,5,3,1,0,2,0,0,0,1,1,1,1,0,0,0,0
2,19,29,1450,3,4,1,1,0,1,3,5,0,1,1,1,0,0,0,0,1,1,0,0
3,28,14,700,4,0,4,0,0,4,5,5,5,1,1,0,1,0,0,1,1,1,1,0
2,28,7,350,1,2,2,0,2,5,4,5,5,2,0,0,0,0,0,1,1,1,1,0
1,32,29,1450,4,1,5,0,5,4,5,4,3,1,1,0,1,0,1,1,1,1,1,0
3,25,16,800,1,4,3,4,4,1,0,2,4,2,0,1,1,1,1,0,0,0,1,0
2,33,16,800,4,3,4,5,1,4,3,2,3,4,1,1,1,1,0,1,1,0,1,1
1,22,22,1100,5,0,2,1,3,1,4,1,4,1,1,0,0,0,1,0,1,0,1,0
3,26,12,600,1,0,2,4,5,3,5,3,1,2,0,0,0,1,1,1,1,1,0,0
1,29,15,750,4,4,1,4,1,3,2,2,3,5,1,1,0,1,0,1,0,0,1,1
3,27,11,550,2,5,5,2,2,1,4,3,0,3,0,1,1,0,0,0,1,1,0,1
2,18,23,1150,0,1,1,3,3,1,5,3,1,0,0,0,0,1,1,0,1,1,0,0
1,26,27,1350,1,3,3,4,4,2,0,5,4,0,0,1,1,1,1,0,0,1,1,0
3,18,28,1400,2,1,3,2,2,0,2,5,1,0,0,0,1,0,0,0,0,1,0,0
1,15,19,950,0,1,0,5,1,0,1,5,0,2,0,0,0,1,0,0,0,1,0,0
1,24,24,1200,1,4,3,5,0,5,2,0,2,2,0,1,1,1,0,1,0,0,0,0
2,25,29,1450,2,3,5,1,2,4,2,2,4,0,0,1,1,0,0,1,0,0,1,0
1,27,28,1400,2,4,5,2,2,4,2,2,2,2,0,1,1,0,0,1,0,0,0,0
3,29,18,900,5,4,1,4,1,1,4,3,1,5,1,1,0,1,0,0,1,1,0,1
3,30,14,700,2,5,2,1,4,5,2,3,5,1,0,1,0,0,1,1,0,1,1,0
3,22,20,1000,5,0,0,2,1,1,2,5,5,1,1,0,0,0,0,0,0,1,1,0
3,21,22,1100,3,5,3,4,1,0,1,0,3,1,1,1,1,1,0,0,0,0,1,0
2,37,19,950,4,5,2,1,4,5,2,5,5,4,1,1,0,0,1,1,0,1,1,1
1,28,26,1300,0,4,1,1,4,5,5,4,4,0,0,1,0,0,1,1,1,1,1,0
2,32,21,1050,4,5,4,3,2,4,4,2,1,3,1,1,1,1,0,1,1,0,0,1
1,26,21,1050,4,5,0,5,0,0,3,5,4,0,1,1,0,1,0,0,1,1,1,0
1,29,16,800,5,2,5,4,1,3,3,5,0,1,1,0,1,1,0,1,1,1,0,0
1,19,5,250,4,3,2,3,0,0,4,2,1,0,1,1,0,1,0,0,1,0,0,0
2,19,27,1350,2,0,1,1,4,0,4,0,3,4,0,0,0,0,1,0,1,0,1,1
1,22,18,900,5,3,1,1,4,1,2,0,4,1,1,1,0,0,1,0,0,0,1,0
2,28,27,1350,4,0,0,2,1,4,4,4,5,4,1,0,0,0,0,1,1,1,1,1
3,27,21,1050,5,2,0,3,2,3,2,3,3,4,1,0,0,1,0,1,0,1,1,1
3,20,25,1250,3,4,3,0,1,0,0,2,3,4,1,1,1,0,0,0,0,0,1,1
1,19,9,450,5,0,3,4,2,0,1,3,0,1,1,0,1,1,0,0,0,1,0,0
2,27,26,1300,1,0,5,5,3,1,1,2,5,4,0,0,1,1,1,0,0,0,1,1
3,24,8,400,2,0,5,3,2,5,1,0,2,4,0,0,1,1,0,1,0,0,0,1
2,15,6,300,0,2,0,1,1,2,0,5,1,3,0,0,0,0,0,0,0,1,0,1
2,14,24,1200,1,3,0,2,1,4,1,0,2,0,0,1,0,0,0,1,0,0,0,0
1,22,9,450,1,2,2,4,2,4,2,0,2,3,0,0,0,1,0,1,0,0,0,1
3,22,7,350,1,0,3,5,0,4,5,4,0,0,0,0,1,1,0,1,1,1,0,0
1,25,22,1100,4,5,1,4,2,0,3,2,3,1,1,1,0,1,0,0,1,0,1,0
1,20,17,850,5,0,3,2,3,0,1,0,3,3,1,0,1,0,1,0,0,0,1,1
3,26,26,1300,5,5,3,1,3,0,1,5,1,2,1,1,1,0,1,0,0,1,0,0
3,25,17,850,4,4,0,5,0,5,2,4,0,1,1,1,0,1,0,1,0,1,0,0
2,22,16,800,2,2,0,0,3,2,5,3,4,1,0,0,0,0,1,0,1,1,1,0
3,24,8,400,4,5,3,2,1,0,2,4,3,0,1,1,1,0,0,0,0,1,1,0
2,20,11,550,4,2,4,0,0,4,1,4,1,0,1,0,1,0,0,1,0,1,0,0
2,30,10,500,4,1,4,3,0,5,4,1,4,4,1,0,1,1,0,1,1,0,1,1
2,28,12,600,2,3,5,4,0,4,0,3,5,2,0,1,1,1,0,1,0,1,1,0
3,28,9,450,2,1,3,5,5,1,3,1,2,5,0,0,1,1,1,0,1,0,0,1
1,26,10,500,3,5,4,1,2,2,3,5,0,1,1,1,1,0,0,0,1,1,0,0
2,21,29,1450,3,1,5,0,2,3,0,2,4,1,1,0,1,0,0,1,0,0,1,0
1,23,9,450,3,3,5,1,0,0,1,4,3,3,1,1,1,0,0,0,0,1,1,1
1,30,29,1450,3,5,3,3,3,3,1,4,5,0,1,1,1,1,1,1,0,1,1,0
3,28,23,1150,5,4,5,0,5,0,1,4,1,3,1,1,1,0,1,0,0,1,0,1
1,19,13,650,1,4,0,1,5,2,1,4,1,0,0,1,0,0,1,0,0,1,0,0
1,15,22,1100,1,3,0,1,1,2,1,1,5,0,0,1,0,0,0,0,0,0,1,0
3,24,12,600,3,3,0,3,1,4,5,2,0,3,1,1,0,1,0,1,1,0,0,1
2,24,5,250,3,5,1,2,2,2,3,1,2,3,1,1,0,0,0,0,1,0,0,1
1,27,18,900,0,2,0,5,4,5,1,4,3,3,0,0,0,1,1,1,0,1,1,1
3,25,13,650,1,5,0,3,0,5,2,2,2,5,0,1,0,1,0,1,0,0,0,1
1,19,11,550,0,2,3,0,4,3,4,3,0,0,0,0,1,0,1,1,1,1,0,0
1,14,14,700,0,2,4,0,1,3,1,1,0,2,0,0,1,0,0,1,0,0,0,0
2,28,21,1050,4,2,4,4,2,2,5,0,2,3,1,0,1,1,0,0,1,0,0,1
1,25,15,750,5,5,0,1,2,3,2,3,4,0,1,1,0,0,0,1,0,1,1,0
3,27,21,1050,2,0,0,5,2,5,3,3,4,3,0,0,0,1,0,1,1,1,1,1
1,14,18,900,1,0,0,0,2,0,2,4,0,5,0,0,0,0,0,0,0,1,0,1
2,27,18,900,3,4,5,2,2,1,0,4,4,2,1,1,1,0,0,0,0,1,1,0
2,22,12,600,3,0,3,2,0,5,0,3,4,2,1,0,1,0,0,1,0,1,1,0
3,29,29,1450,2,0,3,3,5,4,2,1,5,4,0,0,1,1,1,1,0,0,1,1
2,19,22,1100,1,2,3,0,4,1,1,2,1,4,0,0,1,0,1,0,0,0,0,1
1,28,23,1150,3,2,4,5,5,3,1,1,2,2,1,0,1,1,1,1,0,0,0,0
2,27,22,1100,3,3,1,5,1,4,5,1,1,3,1,1,0,1,0,1,1,0,0,1
3,21,21,1050,4,2,4,0,1,1,1,3,1,4,1,0,1,0,0,0,0,1,0,1
2,34,22,1100,0,5,3,4,5,1,5,1,5,5,0,1,1,1,1,0,1,0,1,1
2,21,18,900,3,3,2,4,2,3,2,2,0,0,1,1,0,1,0,1,0,0,0,0
2,29,12,600,5,3,1,4,2,4,0,3,5,2,1,1,0,1,0,1,0,1,1,0
3,15,22,1100,1,0,0,0,5,5,0,1,0,3,0,0,0,0,1,1,0,0,0,1
2,34,13,650,5,2,5,3,2,5,3,4,0,5,1,0,1,1,0,1,1,1,0,1
2,31,5,250,2,0,4,5,5,4,5,5,1,0,0,0,1,1,1,1,1,1,0,0
1,24,10,500,4,2,5,3,3,1,0,1,3,2,1,0,1,1,1,0,0,0,1,0
3,18,10,500,1,0,1,3,1,4,0,5,1,2,0,0,0,1,0,1,0,1,0,0
2,33,10,500,4,0,2,3,2,5,4,5,5,3,1,0,0,1,0,1,1,1,1,1
3,20,11,550,0,0,1,2,4,4,0,5,1,3,0,0,0,0,1,1,0,1,0,1
2,26,21,1050,3,5,4,0,3,0,2,3,5,1,1,1,1,0,1,0,0,1,1,0
2,24,13,650,1,4,3,1,0,3,5,3,1,3,0,1,1,0,0,1,1,1,0,1
2,20,15,750,2,0,0,0,3,5,1,5,4,0,0,0,0,0,1,1,0,1,1,0
1,28,25,1250,0,1,3,3,3,3,2,4,5,4,0,0,1,1,1,1,0,1,1,1
1,24,28,1400,0,1,3,2,3,0,5,3,4,3,0,0,1,0,1,0,1,1,1,1
1,25,22,1100,4,1,4,2,4,1,1,5,0,3,1,0,1,0,1,0,0,1,0,1
3,22,17,850,0,5,3,0,1,2,1,5,1,4,0,1,1,0,0,0,0,1,0,1
3,23,18,900,1,3,3,1,2,5,3,0,1,4,0,1,1,0,0,1,1,0,0,1
1,29,9,450,4,0,4,3,4,1,5,3,0,5,1,0,1,1,1,0,1,1,0,1
3,16,11,550,0,1,4,2,4,0,0,1,2,2,0,0,1,0,1,0,0,0,0,0
2,31,7,350,2,5,2,3,5,4,3,2,3,2,0,1,0,1,1,1,1,0,1,0
2,27,16,800,5,3,3,3,2,0,1,1,5,4,1,1,1,1,0,0,0,0,1,1
2,30,11,550,1,1,1,5,5,3,4,3,3,4,0,0,0,1,1,1,1,1,1,1
1,31,11,550,2,2,0,3,5,4,4,5,2,4,0,0,0,1,1,1,1,1,0,1
3,24,15,750,2,4,5,4,3,1,5,0,0,0,0,1,1,1,1,0,1,0,0,0
1,29,14,700,4,0,0,5,5,4,3,1,2,5,1,0,0,1,1,1,1,0,0,1
3,26,6,300,3,4,4,3,0,3,3,2,3,1,1,1,1,1,0,1,1,0,1,0
2,26,28,1400,4,4,5,3,3,0,0,5,2,0,1,1,1,1,1,0,0,1,0,0
1,18,16,800,1,2,4,1,3,1,3,1,1,1,0,0,1,0,1,0,1,0,0,0
3,30,13,650,1,2,2,5,5,2,3,4,4,2,0,0,0,1,1,0,1,1,1,0
3,28,26,1300,4,2,3,5,5,2,2,0,1,4,1,0,1,1,1,0,0,0,0,1
2,21,10,500,3,3,4,1,1,0,3,3,3,0,1,1,1,0,0,0,1,1,1,0
1,33,18,900,4,1,4,4,3,1,5,1,5,5,1,0,1,1,1,0,1,0,1,1
1,20,12,600,1,0,0,5,0,1,3,1,5,4,0,0,0,1,0,0,1,0,1,1
1,36,20,1000,3,2,3,4,4,4,5,1,5,5,1,0,1,1,1,1,1,0,1,1
2,36,25,1250,1,5,2,3,5,5,5,1,4,5,0,1,0,1,1,1,1,0,1,1
1,24,20,1000,3,0,4,2,3,0,2,2,4,4,1,0,1,0,1,0,0,0,1,1
2,28,5,250,3,0,4,2,4,4,1,4,2,4,1,0,1,0,1,1,0,1,0,1
2,24,14,700,4,0,4,0,5,0,5,5,1,0,1,0,1,0,1,0,1,1,0,0
2,26,29,1450,4,2,0,2,1,3,1,4,5,4,1,0,0,0,0,1,0,1,1,1
3,23,23,1150,4,2,4,2,5,0,2,0,2,2,1,0,1,0,1,0,0,0,0,0
1,17,11,550,3,1,4,1,0,4,0,0,3,1,1,0,1,0,0,1,0,0,1,0
1,22,10,500,3,2,0,0,2,1,3,2,4,5,1,0,0,0,0,0,1,0,1,1
2,23,8,400,1,2,4,0,2,0,5,4,2,3,0,0,1,0,0,0,1,1,0,1
2,18,27,1350,2,0,3,1,5,1,0,0,4,2,0,0,1,0,1,0,0,0,1,0
1,23,13,650,4,1,3,2,1,3,4,3,1,1,1,0,1,0,0,1,1,1,0,0
2,25,8,400,5,4,0,2,0,2,0,4,5,3,1,1,0,0,0,0,0,1,1,1
1,24,15,750,1,2,3,0,5,2,3,1,3,4,0,0,1,0,1,0,1,0,1,1
3,29,26,1300,1,5,5,2,4,4,1,4,1,2,0,1,1,0,1,1,0,1,0,0
2,21,7,350,0,2,5,0,1,0,3,3,2,5,0,0,1,0,0,0,1,1,0,1
1,34,16,800,4,4,5,2,3,3,5,1,2,5,1,1,1,0,1,1,1,0,0,1
2,23,7,350,1,0,2,3,4,3,3,4,0,3,0,0,0,1,1,1,1,1,0,1
1,20,11,550,0,1,4,1,5,1,3,1,1,3,0,0,1,0,1,0,1,0,0,1
1,27,29,1450,5,0,2,5,3,5,0,1,3,3,1,0,0,1,1,1,0,0,1,1
2,34,25,1250,5,3,3,4,3,4,1,2,5,4,1,1,1,1,1,1,0,0,1,1
3,25,7,350,4,2,0,3,4,3,1,3,4,1,1,0,0,1,1,1,0,1,1,0
1,26,26,1300,3,5,5,2,3,0,5,2,0,1,1,1,1,0,1,0,1,0,0,0
1,21,28,1400,0,3,0,4,2,3,0,4,3,2,0,1,0,1,0,1,0,1,1,0
1,32,8,400,3,2,2,5,4,2,0,5,5,4,1,0,0,1,1,0,0,1,1,1
3,22,27,1350,5,3,3,3,1,4,0,1,1,1,1,1,1,1,0,1,0,0,0,0
3,35,27,1350,5,4,4,5,2,1,4,4,4,2,1,1,1,1,0,0,1,1,1,0
2,21,9,450,2,2,3,1,1,0,4,4,3,1,0,0,1,0,0,0,1,1,1,0
3,26,22,1100,2,5,5,4,0,2,3,5,0,0,0,1,1,1,0,0,1,1,0,0
2,32,8,400,2,2,3,5,1,3,5,2,5,4,0,0,1,1,0,1,1,0,1,1
2,30,9,450,2,3,0,4,4,4,4,4,5,0,0,1,0,1,1,1,1,1,1,0
3,17,23,1150,1,1,1,1,1,4,0,3,4,1,0,0,0,0,0,1,0,1,1,0
2,18,8,400,2,3,5,5,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
3,18,16,800,1,2,4,3,3,1,0,0,4,0,0,0,1,1,1,0,0,0,1,0
2,29,18,900,1,2,5,4,4,2,1,5,1,4,0,0,1,1,1,0,0,1,0,1
3,37,16,800,4,1,5,5,5,5,5,3,2,2,1,0,1,1,1,1,1,1,0,0
3,15,17,850,1,0,4,1,2,1,1,0,2,3,0,0,1,0,0,0,0,0,0,1
2,29,9,450,1,1,5,5,2,0,4,5,1,5,0,0,1,1,0,0,1,1,0,1
1,13,5,250,2,0,0,5,1,0,2,0,3,0,0,0,0,1,0,0,0,0,1,0
2,25,23,1150,1,5,3,3,2,2,2,2,0,5,0,1,1,1,0,0,0,0,0,1
3,17,18,900,3,2,0,2,0,4,0,0,2,4,1,0,0,0,0,1,0,0,0,1
1,27,29,1450,2,4,3,0,5,4,1,1,3,4,0,1,1,0,1,1,0,0,1,1
2,27,13,650,0,4,1,2,2,2,5,2,4,5,0,1,0,0,0,0,1,0,1,1
2,25,29,1450,2,3,5,2,1,1,3,3,2,3,0,1,1,0,0,0,1,1,0,1
2,21,13,650,1,1,1,0,2,2,4,3,5,2,0,0,0,0,0,0,1,1,1,0
1,30,18,900,3,1,2,5,3,5,1,3,5,2,1,0,0,1,1,1,0,1,1,0
3,27,29,1450,2,4,3,2,3,4,0,5,3,1,0,1,1,0,1,1,0,1,1,0
2,13,24,1200,3,0,0,2,2,1,0,4,0,1,1,0,0,0,0,0,0,1,0,0
2,23,27,1350,0,1,0,1,4,3,2,2,5,5,0,0,0,0,1,1,0,0,1,1
2,28,5,250,5,0,5,1,5,1,5,2,4,0,1,0,1,0,1,0,1,0,1,0
2,23,19,950,0,0,0,3,2,4,5,2,2,5,0,0,0,1,0,1,1,0,0,1
2,22,25,1250,5,0,2,4,3,0,0,1,5,2,1,0,0,1,1,0,0,0,1,0
3,21,15,750,4,0,4,5,3,1,0,2,2,0,1,0,1,1,1,0,0,0,0,0
3,17,22,1100,5,3,0,3,0,1,3,1,0,1,1,1,0,1,0,0,1,0,0,0
2,24,24,1200,4,3,5,1,1,0,4,5,1,0,1,1,1,0,0,0,1,1,0,0
1,26,13,650,2,4,1,1,0,4,3,3,5,3,0,1,0,0,0,1,1,1,1,1
3,27,9,450,4,3,0,0,4,3,2,4,2,5,1,1,0,0,1,1,0,1,0,1
1,14,19,950,3,5,0,0,1,3,1,0,1,0,1,1,0,0,0,1,0,0,0,0
3,20,19,950,4,1,0,1,2,2,5,4,0,1,1,0,0,0,0,0,1,1,0,0
2,32,6,300,3,5,5,2,2,3,2,4,5,1,1,1,1,0,0,1,0,1,1,0
3,35,5,250,5,3,4,3,4,3,5,5,0,3,1,1,1,1,1,1,1,1,0,1
2,25,6,300,5,1,0,1,5,1,0,4,5,3,1,0,0,0,1,0,0,1,1,1
3,29,5,250,5,1,4,5,3,2,4,0,3,2,1,0,1,1,1,0,1,0,1,0
2,23,23,1150,4,0,4,1,5,3,0,1,2,3,1,0,1,0,1,1,0,0,0,1
2,28,19,950,5,4,2,0,2,1,4,3,4,3,1,1,0,0,0,0,1,1,1,1
2,26,28,1400,4,0,1,3,0,2,4,5,5,2,1,0,0,1,0,0,1,1,1,0
2,22,16,800,4,0,0,3,3,1,4,0,4,3,1,0,0,1,1,0,1,0,1,1
1,25,11,550,1,5,0,4,2,0,1,3,5,4,0,1,0,1,0,0,0,1,1,1
2,19,17,850,1,3,0,1,3,4,2,1,0,4,0,1,0,0,1,1,0,0,0,1
1,42,5,250,4,5,4,4,5,4,5,3,4,4,1,1,1,1,1,1,1,1,1,1
1,27,14,700,3,3,3,0,1,4,5,1,4,3,1,1,1,0,0,1,1,0,1,1
2,24,23,1150,2,5,1,4,2,3,1,0,5,1,0,1,0,1,0,1,0,0,1,0
1,20,27,1350,0,1,5,2,2,4,1,0,4,1,0,0,1,0,0,1,0,0,1,0
3,21,9,450,1,3,0,1,3,4,1,3,3,2,0,1,0,0,1,1,0,1,1,0
2,26,10,500,4,3,3,1,1,2,3,5,3,1,1,1,1,0,0,0,1,1,1,0
1,25,9,450,0,5,3,3,0,2,3,3,5,1,0,1,1,1,0,0,1,1,1,0
2,25,28,1400,1,2,3,4,1,5,3,4,0,2,0,0,1,1,0,1,1,1,0,0
2,23,21,1050,2,1,1,3,0,2,1,4,5,4,0,0,0,1,0,0,0,1,1,1
2,28,11,550,3,1,3,5,4,3,0,3,4,2,1,0,1,1,1,1,0,1,1,0
1,33,29,1450,4,2,5,4,5,5,3,4,0,1,1,0,1,1,1,1,1,1,0,0
3,24,29,1450,2,5,0,4,1,5,3,3,0,1,0,1,0,1,0,1,1,1,0,0
3,20,7,350,1,5,5,0,0,4,1,2,0,2,0,1,1,0,0,1,0,0,0,0
1,27,24,1200,4,1,0,4,3,3,2,4,3,3,1,0,0,1,1,1,0,1,1,1
2,20,8,400,0,5,2,3,0,3,0,3,3,1,0,1,0,1,0,1,0,1,1,0
1,34,28,1400,5,4,4,5,4,3,4,2,2,1,1,1,1,1,1,1,1,0,0,0
1,32,27,1350,3,4,3,4,0,3,4,4,5,2,1,1,1,1,0,1,1,1,1,0
1,34,12,600,1,2,5,4,5,3,5,0,4,5,0,0,1,1,1,1,1,0,1,1
