Student ID,Quiz ID,Correct Answers (Total),Incorrect Answers (Total),Response Time (Avg),Difficulty Prediction,Topic 1 (Correct),Topic 1 (Incorrect),Time Spent on Topic 1,Topic 2 (Correct),Topic 2 (Incorrect),Time Spent on Topic 2,Topic 3 (Correct),Topic 3 (Incorrect),Time Spent on Topic 3,Topic 4 (Correct),Topic 4 (Incorrect),Time Spent on Topic 4,Topic 5 (Correct),Topic 5 (Incorrect),Time Spent on Topic 5,Topic 6 (Correct),Topic 6 (Incorrect),Time Spent on Topic 6,Topic 7 (Correct),Topic 7 (Incorrect),Time Spent on Topic 7,Topic 8 (Correct),Topic 8 (Incorrect),Time Spent on Topic 8,Topic 9 (Correct),Topic 9 (Incorrect),Time Spent on Topic 9,Topic 10 (Correct),Topic 10 (Incorrect),Time Spent on Topic 10
337,3,37,13,5,0,3,2,78,0,5,110,2,3,111,3,2,39,2,3,98,4,1,26,2,3,117,0,5,86,2,3,52,3,2,105
338,1,27,23,18,0,5,0,23,3,2,39,3,2,113,0,5,61,0,5,54,5,0,61,0,5,38,1,4,101,5,0,67,3,2,48
338,2,30,20,5,0,3,2,37,0,5,29,1,4,20,5,0,77,5,0,106,1,4,87,0,5,15,1,4,46,0,5,104,3,2,100
338,3,20,30,29,0,2,3,95,3,2,18,3,2,24,4,1,70,3,2,12,4,1,14,1,4,91,0,5,11,1,4,92,5,0,116
339,1,28,22,7,0,1,4,26,2,3,66,0,5,54,5,0,28,2,3,76,5,0,32,2,3,69,2,3,56,3,2,30,1,4,108
339,2,40,10,12,1,0,5,12,3,2,79,2,3,25,2,3,54,5,0,88,2,3,52,2,3,110,4,1,39,4,1,82,5,0,70
339,3,42,8,25,1,2,3,83,4,1,72,0,5,102,2,3,21,4,1,69,4,1,112,1,4,47,1,4,108,0,5,53,5,0,81
340,1,22,28,6,0,2,3,10,1,4,115,2,3,56,1,4,48,5,0,18,2,3,112,4,1,35,4,1,90,5,0,51,0,5,23
340,2,25,25,22,0,3,2,74,4,1,70,1,4,83,5,0,111,2,3,22,2,3,64,0,5,36,4,1,105,3,2,111,3,2,117
340,3,49,1,9,1,3,2,48,3,2,88,5,0,39,4,1,52,4,1,17,3,2,102,2,3,101,2,3,15,5,0,115,2,3,118
341,1,28,22,16,0,1,4,22,4,1,57,2,3,46,4,1,61,3,2,112,4,1,21,3,2,117,5,0,112,0,5,112,4,1,89
341,2,34,16,22,0,1,4,50,4,1,75,4,1,31,2,3,29,0,5,116,2,3,57,3,2,31,0,5,28,0,5,75,5,0,23
341,3,44,6,7,1,0,5,13,4,1,80,2,3,95,3,2,55,4,1,45,1,4,74,1,4,38,1,4,109,2,3,100,4,1,28
342,1,45,5,14,1,0,5,38,4,1,22,4,1,76,0,5,109,1,4,71,5,0,21,0,5,34,1,4,52,4,1,89,5,0,20
342,2,36,14,29,0,5,0,100,1,4,50,0,5,113,3,2,106,1,4,12,2,3,66,4,1,71,0,5,114,0,5,95,3,2,52
342,3,48,2,26,1,1,4,113,4,1,40,4,1,47,1,4,104,4,1,34,2,3,111,1,4,99,2,3,72,5,0,87,2,3,112
343,1,35,15,19,0,0,5,98,4,1,42,4,1,29,5,0,19,3,2,37,4,1,118,5,0,27,1,4,33,2,3,54,1,4,90
343,2,21,29,20,0,4,1,27,1,4,60,4,1,85,3,2,78,5,0,96,3,2,83,5,0,24,5,0,82,5,0,64,4,1,111
343,3,29,21,16,0,1,4,82,2,3,38,4,1,88,3,2,47,5,0,45,5,0,49,0,5,53,4,1,31,0,5,60,0,5,108
344,1,40,10,13,1,2,3,112,3,2,32,5,0,92,4,1,90,0,5,31,3,2,47,5,0,11,3,2,24,3,2,107,3,2,104
344,2,40,10,11,1,3,2,84,3,2,83,1,4,77,1,4,106,3,2,101,1,4,118,4,1,111,2,3,117,5,0,81,1,4,105
344,3,27,23,5,0,1,4,11,0,5,45,2,3,19,3,2,34,3,2,73,3,2,47,4,1,98,0,5,28,5,0,28,2,3,31
345,1,46,4,6,1,1,4,67,0,5,93,5,0,108,1,4,92,4,1,10,0,5,87,0,5,62,1,4,88,5,0,24,0,5,84
345,2,50,0,13,1,2,3,69,1,4,66,3,2,96,4,1,32,1,4,71,3,2,44,1,4,74,5,0,64,4,1,16,3,2,102
345,3,24,26,17,0,1,4,43,1,4,59,2,3,46,4,1,19,2,3,53,2,3,95,3,2,49,4,1,73,4,1,85,2,3,118
346,1,30,20,19,0,0,5,85,3,2,73,2,3,110,4,1,70,2,3,43,5,0,108,5,0,13,1,4,45,4,1,44,2,3,78
346,2,31,19,18,0,3,2,86,2,3,72,0,5,79,2,3,27,3,2,44,5,0,107,4,1,118,0,5,90,2,3,92,2,3,71
346,3,31,19,23,0,0,5,109,0,5,42,4,1,103,0,5,65,1,4,53,4,1,63,4,1,47,2,3,41,3,2,80,1,4,63
347,1,50,0,18,1,3,2,58,5,0,17,5,0,35,4,1,42,1,4,118,2,3,41,3,2,86,2,3,95,1,4,31,0,5,92
347,2,49,1,28,1,1,4,11,1,4,43,2,3,109,2,3,94,3,2,95,0,5,61,1,4,104,0,5,22,0,5,116,4,1,88
347,3,25,25,27,0,0,5,65,0,5,13,2,3,35,0,5,65,4,1,17,1,4,49,0,5,12,3,2,112,3,2,97,0,5,93
348,1,20,30,15,0,1,4,29,5,0,116,3,2,59,5,0,100,3,2,26,2,3,106,3,2,72,3,2,104,0,5,26,0,5,80
348,2,25,25,10,0,1,4,25,1,4,108,3,2,25,1,4,89,1,4,42,5,0,78,4,1,15,5,0,86,2,3,37,2,3,91
348,3,39,11,12,0,4,1,60,4,1,108,1,4,25,3,2,90,5,0,90,4,1,109,1,4,100,0,5,114,2,3,44,5,0,37
349,1,29,21,12,0,4,1,90,4,1,76,4,1,105,2,3,53,4,1,80,1,4,16,2,3,87,2,3,82,3,2,65,4,1,53
349,2,29,21,28,0,1,4,59,5,0,58,4,1,14,1,4,26,0,5,24,4,1,22,2,3,10,3,2,97,4,1,24,2,3,52
349,3,20,30,21,0,2,3,27,3,2,26,0,5,71,0,5,85,2,3,90,0,5,46,4,1,23,1,4,68,0,5,45,1,4,50
350,1,33,17,17,0,1,4,115,2,3,87,0,5,117,1,4,88,0,5,17,2,3,81,4,1,85,2,3,101,1,4,79,2,3,46
350,2,49,1,11,1,0,5,68,4,1,72,4,1,28,4,1,74,4,1,101,5,0,94,5,0,67,4,1,100,5,0,42,3,2,22
350,3,23,27,12,0,2,3,63,0,5,54,4,1,33,1,4,119,3,2,60,4,1,44,2,3,108,1,4,64,5,0,95,4,1,24
351,1,35,15,18,0,1,4,82,2,3,75,3,2,97,4,1,66,5,0,76,4,1,102,0,5,29,2,3,42,0,5,81,3,2,65
351,2,33,17,22,0,5,0,65,5,0,73,0,5,57,0,5,37,4,1,36,1,4,91,0,5,23,4,1,13,1,4,14,5,0,117
351,3,47,3,24,1,0,5,85,0,5,105,0,5,112,5,0,13,2,3,113,0,5,116,0,5,94,5,0,24,2,3,50,2,3,65
352,1,50,0,16,1,3,2,105,4,1,61,1,4,109,1,4,20,4,1,28,0,5,96,1,4,111,5,0,21,1,4,59,2,3,86
352,2,29,21,26,0,3,2,69,3,2,20,5,0,66,3,2,99,2,3,57,0,5,78,2,3,62,1,4,117,1,4,56,4,1,44
352,3,46,4,8,1,5,0,60,3,2,110,1,4,70,2,3,24,5,0,33,5,0,19,2,3,115,4,1,55,4,1,84,4,1,28
353,1,49,1,15,1,4,1,105,4,1,51,4,1,115,4,1,27,4,1,15,4,1,25,4,1,102,3,2,34,5,0,79,1,4,59
353,2,20,30,6,0,4,1,43,2,3,93,2,3,65,1,4,71,2,3,14,4,1,22,4,1,75,5,0,38,4,1,80,1,4,67
353,3,27,23,17,0,1,4,36,3,2,33,5,0,65,4,1,46,5,0,31,0,5,99,2,3,104,3,2,98,4,1,76,2,3,68
354,1,50,0,6,1,0,5,93,0,5,83,4,1,91,4,1,106,5,0,112,5,0,104,4,1,55,2,3,37,5,0,20,2,3,78
354,2,28,22,6,0,3,2,93,5,0,29,1,4,42,5,0,32,5,0,72,0,5,81,4,1,69,1,4,40,0,5,82,5,0,83
354,3,32,18,20,0,1,4,66,1,4,59,5,0,51,1,4,33,5,0,45,2,3,79,3,2,99,2,3,112,1,4,61,2,3,27
355,1,50,0,22,1,4,1,111,4,1,43,4,1,83,4,1,115,1,4,22,0,5,57,3,2,87,0,5,12,3,2,32,0,5,99
355,2,25,25,11,0,5,0,32,4,1,87,5,0,62,4,1,112,2,3,39,2,3,108,1,4,24,3,2,28,3,2,102,1,4,39
355,3,40,10,29,1,4,1,56,2,3,108,1,4,37,4,1,72,0,5,60,1,4,85,1,4,60,4,1,68,5,0,67,0,5,52
356,1,47,3,14,1,2,3,115,1,4,37,1,4,52,5,0,91,1,4,62,2,3,38,2,3,57,0,5,65,0,5,72,3,2,100
356,2,28,22,16,0,3,2,103,2,3,76,5,0,53,1,4,24,2,3,74,3,2,48,5,0,58,3,2,86,4,1,88,3,2,38
356,3,40,10,29,1,0,5,35,4,1,32,5,0,103,4,1,50,1,4,57,3,2,101,3,2,40,4,1,64,2,3,85,0,5,32
357,1,40,10,10,1,3,2,20,2,3,49,3,2,96,2,3,46,0,5,94,0,5,18,0,5,97,0,5,80,1,4,27,4,1,15
357,2,36,14,14,0,3,2,31,3,2,97,5,0,44,5,0,41,2,3,114,5,0,27,1,4,31,5,0,46,3,2,39,5,0,42
357,3,50,0,7,1,0,5,54,3,2,48,2,3,96,3,2,75,2,3,18,0,5,95,2,3,70,3,2,10,3,2,62,2,3,83
358,1,26,24,11,0,1,4,105,2,3,55,3,2,16,0,5,83,2,3,53,0,5,54,3,2,89,3,2,97,4,1,13,3,2,53
358,2,36,14,19,0,2,3,110,2,3,28,4,1,74,2,3,34,1,4,28,5,0,73,3,2,56,3,2,100,4,1,35,3,2,108
358,3,38,12,15,0,1,4,53,3,2,92,2,3,89,5,0,37,3,2,63,1,4,62,5,0,56,2,3,82,2,3,119,5,0,49
359,1,22,28,12,0,1,4,59,4,1,26,4,1,74,3,2,89,0,5,100,2,3,10,1,4,63,1,4,80,2,3,34,1,4,106
359,2,37,13,13,0,4,1,77,4,1,37,5,0,48,2,3,32,4,1,102,2,3,40,5,0,110,3,2,68,0,5,81,1,4,119
359,3,41,9,18,1,1,4,94,5,0,75,1,4,97,5,0,11,1,4,37,0,5,27,1,4,63,2,3,35,1,4,18,0,5,48
360,1,29,21,24,0,0,5,84,4,1,62,1,4,110,2,3,15,4,1,46,0,5,104,3,2,81,3,2,56,0,5,93,0,5,56
360,2,38,12,9,0,1,4,85,1,4,105,1,4,63,0,5,57,2,3,55,0,5,44,1,4,65,0,5,17,2,3,19,5,0,74
360,3,34,16,5,0,5,0,81,0,5,56,1,4,87,5,0,53,0,5,41,2,3,88,3,2,25,5,0,110,2,3,42,3,2,35
361,1,42,8,25,1,4,1,59,2,3,95,2,3,31,0,5,43,5,0,101,0,5,54,1,4,29,0,5,16,2,3,89,5,0,72
361,2,23,27,14,0,0,5,114,4,1,26,0,5,64,3,2,100,0,5,88,5,0,117,5,0,23,2,3,25,5,0,93,4,1,86
361,3,30,20,27,0,0,5,98,5,0,44,4,1,24,3,2,66,2,3,79,4,1,29,5,0,100,5,0,65,4,1,59,0,5,97
362,1,38,12,15,0,5,0,104,4,1,42,3,2,88,2,3,37,3,2,21,0,5,60,3,2,21,2,3,12,0,5,81,2,3,80
362,2,38,12,22,0,4,1,86,4,1,89,0,5,12,2,3,69,5,0,75,0,5,63,5,0,41,2,3,81,4,1,100,0,5,106
362,3,39,11,9,0,5,0,96,3,2,80,4,1,112,3,2,38,1,4,76,0,5,107,5,0,26,2,3,24,4,1,93,4,1,115
363,1,39,11,13,0,4,1,45,0,5,66,3,2,31,2,3,49,2,3,76,2,3,79,1,4,75,2,3,113,5,0,83,5,0,92
363,2,42,8,16,1,0,5,86,1,4,115,3,2,47,4,1,40,3,2,100,1,4,95,1,4,80,4,1,23,3,2,108,1,4,17
363,3,42,8,23,1,3,2,48,0,5,41,3,2,81,0,5,46,5,0,19,1,4,115,3,2,111,3,2,95,1,4,92,0,5,25
364,1,45,5,6,1,0,5,91,2,3,86,3,2,80,1,4,19,1,4,79,1,4,11,3,2,25,5,0,45,4,1,108,1,4,108
364,2,32,18,9,0,1,4,104,4,1,17,1,4,53,3,2,75,5,0,87,5,0,64,4,1,91,2,3,16,4,1,22,5,0,18
364,3,27,23,13,0,0,5,88,2,3,82,1,4,116,1,4,77,5,0,14,3,2,113,1,4,83,0,5,64,2,3,29,3,2,73
365,1,23,27,24,0,5,0,27,0,5,59,2,3,63,3,2,98,4,1,52,1,4,61,1,4,53,0,5,27,1,4,102,3,2,15
365,2,33,17,5,0,2,3,73,2,3,91,2,3,44,5,0,57,2,3,18,2,3,72,5,0,104,1,4,100,2,3,72,0,5,79
365,3,20,30,10,0,1,4,118,2,3,19,3,2,47,4,1,26,2,3,78,5,0,112,2,3,116,1,4,39,1,4,73,4,1,30
366,1,34,16,29,0,0,5,98,0,5,99,0,5,21,2,3,24,5,0,114,1,4,75,2,3,65,1,4,50,4,1,29,0,5,37
366,2,38,12,8,0,0,5,89,1,4,70,5,0,75,3,2,34,1,4,104,1,4,29,3,2,11,1,4,61,0,5,111,5,0,110
366,3,46,4,17,1,5,0,116,2,3,111,1,4,49,3,2,21,5,0,81,0,5,97,0,5,79,0,5,105,4,1,54,2,3,106
367,1,36,14,13,0,3,2,92,4,1,22,3,2,46,2,3,67,1,4,86,5,0,26,3,2,36,4,1,27,3,2,30,2,3,23
367,2,46,4,15,1,5,0,109,3,2,17,1,4,68,2,3,69,0,5,73,4,1,100,1,4,82,4,1,109,1,4,91,5,0,48
367,3,29,21,27,0,5,0,21,0,5,89,0,5,102,0,5,79,1,4,97,4,1,95,3,2,64,4,1,34,3,2,118,1,4,44
368,1,35,15,5,0,1,4,98,2,3,51,5,0,29,3,2,68,4,1,57,5,0,112,5,0,12,3,2,78,0,5,25,5,0,113
368,2,43,7,26,1,5,0,68,1,4,30,5,0,105,0,5,24,0,5,112,5,0,93,5,0,47,0,5,55,3,2,51,1,4,52
368,3,32,18,6,0,4,1,93,4,1,46,1,4,69,0,5,72,3,2,64,4,1,68,1,4,47,3,2,119,5,0,116,1,4,72
369,1,44,6,12,1,1,4,100,4,1,25,3,2,57,4,1,13,5,0,104,2,3,67,5,0,88,1,4,118,2,3,36,1,4,36
369,2,37,13,27,0,5,0,62,0,5,101,0,5,35,2,3,90,2,3,38,0,5,48,4,1,103,2,3,35,4,1,87,0,5,20
369,3,21,29,11,0,5,0,73,0,5,17,0,5,22,3,2,59,2,3,10,5,0,74,0,5,52,0,5,111,3,2,17,5,0,42
370,1,43,7,24,1,0,5,65,0,5,28,4,1,101,1,4,104,1,4,30,0,5,31,1,4,31,2,3,60,1,4,58,2,3,17
370,2,25,25,21,0,4,1,77,3,2,16,4,1,110,1,4,89,3,2,70,5,0,104,5,0,83,4,1,95,2,3,23,5,0,79
370,3,21,29,18,0,1,4,84,2,3,65,1,4,109,4,1,47,0,5,40,4,1,31,5,0,59,1,4,91,2,3,10,1,4,51
371,1,48,2,27,1,2,3,55,3,2,74,4,1,104,1,4,36,0,5,87,1,4,58,5,0,68,0,5,11,0,5,28,1,4,82
371,2,45,5,9,1,1,4,20,1,4,41,1,4,59,1,4,76,4,1,38,0,5,65,5,0,28,4,1,68,0,5,40,3,2,10
371,3,33,17,25,0,4,1,60,4,1,63,2,3,96,0,5,59,1,4,77,5,0,80,5,0,111,2,3,33,0,5,33,3,2,20
372,1,31,19,13,0,4,1,108,1,4,40,4,1,102,5,0,55,1,4,79,5,0,63,0,5,22,5,0,74,2,3,90,2,3,35
372,2,24,26,7,0,3,2,39,1,4,69,4,1,29,4,1,109,5,0,23,3,2,96,1,4,70,3,2,46,3,2,104,5,0,34
372,3,31,19,9,0,4,1,110,2,3,83,2,3,52,5,0,86,0,5,105,0,5,79,2,3,92,1,4,54,5,0,87,4,1,46
373,1,41,9,14,1,3,2,112,0,5,53,4,1,28,3,2,96,3,2,95,3,2,35,0,5,81,5,0,59,2,3,11,0,5,19
373,2,41,9,22,1,5,0,109,1,4,43,1,4,79,3,2,38,2,3,56,4,1,100,5,0,112,2,3,109,5,0,27,3,2,79
373,3,33,17,25,0,5,0,90,5,0,104,1,4,87,2,3,114,1,4,33,3,2,91,5,0,29,2,3,84,3,2,41,2,3,35
374,1,45,5,9,1,0,5,52,1,4,73,3,2,12,4,1,103,1,4,37,1,4,16,5,0,49,3,2,87,1,4,77,3,2,40
374,2,48,2,6,1,0,5,37,1,4,46,4,1,84,3,2,91,0,5,16,0,5,104,2,3,86,3,2,57,3,2,50,3,2,52
374,3,47,3,29,1,2,3,80,0,5,68,4,1,119,2,3,46,3,2,103,5,0,116,3,2,107,3,2,13,4,1,54,5,0,44
375,1,26,24,7,0,3,2,29,2,3,40,3,2,10,0,5,98,5,0,55,0,5,80,0,5,65,5,0,62,3,2,88,5,0,55
375,2,50,0,16,1,2,3,18,0,5,94,0,5,64,5,0,80,1,4,78,5,0,49,4,1,58,3,2,36,3,2,11,5,0,24
375,3,39,11,5,0,5,0,68,3,2,13,0,5,119,2,3,72,0,5,82,2,3,94,3,2,28,1,4,40,2,3,95,4,1,63
376,1,38,12,15,0,5,0,21,5,0,63,1,4,44,2,3,87,0,5,102,4,1,62,1,4,73,2,3,25,3,2,70,4,1,117
376,2,38,12,8,0,1,4,41,2,3,17,2,3,45,1,4,109,4,1,18,5,0,64,0,5,115,1,4,82,0,5,73,2,3,100
376,3,46,4,8,1,2,3,60,5,0,94,4,1,40,0,5,87,1,4,98,2,3,16,3,2,86,1,4,11,4,1,108,3,2,64
377,1,48,2,25,1,2,3,18,2,3,21,1,4,62,4,1,84,2,3,25,2,3,75,3,2,46,2,3,15,2,3,116,4,1,58
377,2,23,27,7,0,4,1,20,0,5,25,3,2,80,3,2,108,4,1,31,4,1,69,2,3,17,3,2,15,1,4,44,1,4,29
377,3,36,14,28,0,3,2,70,5,0,45,0,5,55,5,0,20,3,2,88,3,2,28,1,4,45,5,0,24,1,4,75,0,5,15
378,1,32,18,27,0,0,5,55,3,2,21,1,4,51,4,1,22,2,3,52,0,5,62,4,1,31,0,5,85,4,1,45,4,1,104
378,2,49,1,5,1,3,2,15,4,1,83,5,0,15,4,1,56,1,4,103,4,1,79,1,4,51,5,0,102,0,5,63,1,4,88
378,3,29,21,5,0,1,4,79,0,5,75,1,4,44,5,0,22,1,4,107,4,1,93,1,4,56,4,1,63,3,2,75,3,2,51
379,1,34,16,28,0,1,4,101,0,5,48,0,5,39,2,3,20,5,0,101,2,3,109,0,5,95,4,1,68,1,4,90,2,3,43
379,2,20,30,9,0,1,4,113,1,4,64,4,1,41,3,2,29,0,5,63,5,0,12,2,3,113,2,3,20,3,2,96,5,0,82
379,3,26,24,22,0,3,2,94,5,0,75,2,3,60,0,5,63,2,3,42,0,5,91,5,0,42,1,4,102,4,1,25,2,3,53
380,1,21,29,16,0,1,4,99,1,4,28,2,3,81,0,5,29,2,3,52,4,1,117,1,4,32,0,5,87,2,3,36,5,0,30
380,2,48,2,28,1,0,5,13,5,0,24,0,5,82,2,3,46,0,5,66,1,4,99,0,5,61,1,4,83,4,1,19,1,4,98
380,3,41,9,12,1,5,0,83,2,3,54,5,0,48,0,5,87,5,0,82,2,3,61,3,2,67,5,0,54,4,1,16,2,3,44
381,1,25,25,27,0,5,0,19,3,2,36,1,4,12,1,4,67,0,5,83,1,4,92,1,4,92,0,5,115,3,2,61,2,3,115
381,2,49,1,11,1,4,1,51,5,0,85,4,1,59,0,5,63,3,2,50,1,4,64,3,2,37,0,5,110,2,3,75,1,4,67
381,3,22,28,20,0,4,1,102,2,3,88,1,4,54,1,4,98,2,3,93,4,1,31,5,0,61,5,0,36,3,2,12,3,2,75
382,1,40,10,14,1,3,2,54,3,2,68,2,3,20,3,2,18,3,2,86,1,4,43,3,2,30,0,5,112,3,2,112,1,4,43
382,2,41,9,22,1,2,3,90,0,5,68,1,4,81,5,0,75,2,3,67,5,0,99,0,5,54,1,4,57,0,5,38,3,2,112
382,3,45,5,24,1,5,0,93,0,5,84,5,0,87,3,2,51,3,2,17,0,5,45,3,2,45,3,2,109,4,1,51,3,2,89
383,1,46,4,13,1,0,5,60,2,3,33,2,3,115,0,5,105,2,3,10,3,2,26,2,3,105,5,0,85,4,1,23,0,5,90
383,2,48,2,15,1,1,4,30,3,2,97,2,3,100,1,4,118,4,1,87,5,0,65,2,3,30,4,1,26,3,2,28,3,2,113
383,3,33,17,15,0,0,5,16,0,5,108,0,5,78,2,3,25,3,2,68,5,0,67,2,3,79,5,0,23,2,3,18,1,4,83
384,1,34,16,13,0,5,0,100,2,3,10,4,1,66,3,2,105,2,3,31,2,3,29,0,5,40,0,5,91,4,1,118,2,3,57
384,2,30,20,6,0,5,0,98,1,4,110,0,5,73,0,5,13,3,2,106,5,0,37,2,3,17,0,5,79,2,3,85,1,4,81
384,3,32,18,22,0,4,1,60,3,2,77,1,4,16,2,3,15,2,3,56,2,3,30,0,5,109,4,1,36,3,2,91,4,1,81
385,1,25,25,18,0,2,3,97,0,5,32,4,1,26,0,5,88,0,5,20,1,4,89,0,5,30,3,2,34,2,3,102,2,3,105
385,2,39,11,6,0,4,1,19,0,5,42,2,3,118,4,1,15,2,3,34,0,5,83,1,4,73,2,3,94,1,4,89,3,2,48
385,3,21,29,9,0,3,2,47,3,2,66,4,1,74,3,2,118,0,5,115,4,1,36,0,5,90,0,5,94,0,5,70,4,1,65
386,1,47,3,18,1,1,4,55,0,5,14,5,0,84,0,5,45,0,5,87,1,4,78,3,2,17,3,2,108,2,3,109,5,0,20
386,2,37,13,17,0,4,1,78,4,1,114,1,4,88,1,4,88,1,4,80,2,3,47,3,2,100,4,1,30,2,3,107,5,0,84
386,3,50,0,28,1,0,5,111,3,2,72,2,3,36,3,2,113,0,5,86,4,1,33,0,5,41,2,3,28,0,5,44,5,0,108
387,1,39,11,23,0,5,0,78,1,4,62,2,3,62,5,0,65,1,4,111,2,3,32,0,5,24,4,1,71,1,4,74,5,0,96
387,2,32,18,13,0,0,5,102,1,4,36,2,3,15,2,3,25,4,1,32,3,2,100,0,5,46,5,0,106,5,0,40,3,2,61
387,3,33,17,21,0,2,3,67,1,4,49,5,0,66,3,2,16,5,0,38,5,0,79,5,0,75,4,1,96,1,4,111,0,5,12
388,1,40,10,9,1,2,3,118,2,3,70,5,0,99,1,4,95,1,4,69,1,4,22,0,5,78,4,1,45,0,5,90,3,2,63
388,2,37,13,28,0,3,2,40,5,0,27,3,2,101,2,3,114,3,2,101,4,1,14,4,1,18,0,5,98,5,0,28,2,3,20
388,3,27,23,22,0,5,0,99,4,1,21,2,3,54,2,3,45,4,1,73,4,1,42,4,1,16,4,1,11,5,0,13,5,0,92
389,1,45,5,26,1,1,4,78,3,2,52,1,4,118,5,0,60,0,5,71,1,4,68,0,5,75,1,4,37,0,5,70,5,0,104
389,2,48,2,23,1,3,2,100,3,2,92,3,2,113,4,1,15,2,3,31,0,5,52,0,5,105,5,0,89,4,1,26,3,2,89
389,3,49,1,13,1,5,0,42,5,0,36,0,5,105,3,2,88,3,2,63,1,4,16,3,2,82,0,5,109,5,0,103,3,2,59
390,1,31,19,11,0,3,2,17,2,3,85,3,2,68,5,0,111,4,1,69,3,2,13,3,2,28,5,0,21,2,3,44,4,1,70
390,2,40,10,29,1,4,1,21,1,4,67,5,0,39,3,2,23,1,4,114,5,0,53,0,5,59,0,5,101,2,3,39,1,4,18
390,3,42,8,26,1,0,5,105,2,3,39,0,5,23,1,4,53,1,4,13,5,0,43,2,3,96,1,4,74,3,2,74,1,4,26
391,1,41,9,13,1,5,0,60,3,2,13,4,1,72,2,3,53,2,3,19,5,0,28,5,0,74,0,5,10,5,0,42,4,1,68
391,2,25,25,22,0,0,5,28,0,5,26,2,3,42,3,2,100,5,0,84,5,0,22,0,5,59,1,4,83,4,1,110,2,3,54
391,3,38,12,18,0,2,3,86,3,2,19,4,1,19,4,1,63,4,1,23,2,3,12,1,4,79,2,3,36,2,3,17,2,3,36
392,1,45,5,14,1,1,4,117,2,3,89,2,3,66,4,1,42,4,1,21,5,0,53,3,2,109,0,5,62,1,4,71,3,2,63
392,2,22,28,22,0,2,3,25,2,3,34,5,0,91,0,5,52,4,1,21,1,4,113,3,2,63,4,1,89,3,2,17,5,0,26
392,3,21,29,24,0,0,5,93,5,0,43,3,2,75,3,2,100,4,1,71,2,3,79,5,0,63,2,3,44,3,2,47,3,2,113
393,1,36,14,9,0,5,0,37,0,5,73,5,0,68,1,4,62,3,2,80,3,2,20,2,3,58,1,4,76,0,5,26,3,2,16
393,2,26,24,14,0,2,3,25,4,1,14,5,0,78,4,1,52,1,4,74,0,5,15,5,0,22,5,0,50,2,3,96,4,1,32
393,3,32,18,13,0,4,1,107,3,2,37,0,5,17,4,1,23,0,5,13,4,1,78,4,1,13,4,1,111,1,4,35,0,5,44
394,1,45,5,6,1,1,4,16,2,3,52,2,3,113,3,2,46,3,2,20,1,4,32,3,2,38,0,5,31,1,4,86,1,4,100
394,2,46,4,12,1,1,4,52,4,1,61,1,4,119,3,2,86,4,1,32,2,3,117,4,1,13,4,1,71,5,0,42,3,2,88
394,3,33,17,25,0,3,2,49,2,3,100,1,4,71,3,2,47,1,4,99,3,2,55,3,2,48,4,1,21,4,1,119,4,1,85
395,1,29,21,20,0,5,0,58,5,0,18,5,0,36,3,2,92,1,4,15,3,2,49,5,0,101,3,2,106,4,1,47,1,4,70
395,2,48,2,13,1,3,2,95,1,4,105,3,2,82,0,5,105,5,0,40,2,3,94,3,2,92,1,4,41,5,0,94,4,1,89
395,3,47,3,9,1,2,3,24,2,3,96,0,5,43,0,5,100,3,2,17,2,3,36,1,4,70,4,1,13,2,3,52,5,0,22
396,1,39,11,17,0,4,1,71,5,0,89,3,2,112,0,5,32,0,5,77,4,1,111,5,0,106,1,4,101,1,4,26,5,0,36
396,2,25,25,22,0,3,2,101,3,2,27,1,4,86,5,0,25,3,2,32,4,1,113,4,1,90,5,0,118,5,0,68,2,3,17
396,3,40,10,12,1,0,5,56,1,4,52,5,0,115,4,1,41,2,3,42,5,0,99,1,4,33,5,0,23,2,3,24,1,4,112
397,1,29,21,21,0,3,2,43,0,5,27,5,0,85,1,4,24,4,1,27,3,2,15,5,0,37,2,3,92,1,4,43,3,2,29
397,2,26,24,7,0,5,0,37,1,4,40,3,2,17,2,3,91,1,4,56,4,1,14,2,3,90,3,2,118,4,1,50,1,4,50
397,3,22,28,24,0,4,1,31,2,3,79,1,4,33,1,4,73,5,0,29,4,1,110,1,4,115,2,3,115,4,1,78,0,5,42
398,1,45,5,18,1,5,0,109,4,1,44,0,5,32,1,4,109,0,5,17,3,2,60,3,2,25,4,1,25,3,2,53,3,2,118
398,2,31,19,14,0,5,0,75,0,5,61,1,4,55,5,0,34,0,5,112,5,0,89,4,1,76,4,1,100,1,4,60,2,3,24
398,3,34,16,11,0,5,0,13,5,0,104,2,3,106,3,2,10,5,0,63,0,5,64,5,0,25,1,4,18,3,2,10,4,1,97
399,1,38,12,16,0,4,1,50,1,4,99,2,3,118,4,1,93,3,2,53,4,1,104,2,3,57,5,0,46,1,4,23,3,2,37
399,2,30,20,7,0,2,3,26,1,4,42,4,1,101,5,0,53,4,1,74,5,0,78,5,0,54,5,0,46,5,0,16,3,2,101
399,3,46,4,18,1,4,1,84,5,0,77,5,0,85,2,3,99,5,0,99,1,4,114,0,5,33,0,5,118,5,0,109,1,4,87
400,1,32,18,21,0,1,4,41,3,2,71,0,5,38,2,3,50,2,3,67,4,1,81,0,5,90,3,2,36,0,5,54,0,5,102
